,rcsb_id,uniprot,ligand_name,smiles,source
1027,2cer,P22498,PGI,c1ccc(cc1)CCc2c[n+]3c([nH]2)C(C(C(C3CO)O)O)O,pdbbind_old
1028,2ces,Q08638,GIM,c1c[n+]2c([nH]1)C(C(C(C2CO)O)O)O,pdbbind_old
1029,2cet,Q08638,PGI,c1ccc(cc1)CCc2c[n+]3c([nH]2)C(C(C(C3CO)O)O)O,pdbbind_old
1030,2cex,P44542,DAN,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)O,pdbbind_old
1031,2cf8,P28508 P00734,ESH,[H]N=C(c1ccc(cc1)C2C3C(C4N2CCC4)C(N(C3=O)Cc5ccc(cc5)Cl)C(C)C)N,pdbbind_old
1032,2cf9,P28508 P00734,348,[H]N=C(c1ccc(cc1)C2C3C(C4N2CCC4)C(N(C3=O)Cc5ccc(cc5)OC)C(C)C)N,pdbbind_old
1033,2cgf,P02829,P2N,c1c(c2c(c(c1O)Cl)CC(=O)CCCCC=CCCOC2=O)O,pdbbind_old
1034,2cgr,A2P1G9,GAS,c1ccc(cc1)C(c2ccccc2)NC(=NCC(=O)O)Nc3ccc(cc3)C#N,pdbbind_old
1035,2chx,P48736,090,COc1ccc2c(c1OC)nc([n+]3c2[nH]cc3)NC(=O)c4cccnc4,dcoid
1036,2cjf,P15474,RP4,c1ccc(cc1)Sc2cccc(c2)C3=CC(CC(C3O)O)(C(=O)O)O,dcoid
1037,2cle,P00929 P0A2K1,F6F,c1cc(ccc1C(=O)NCCOP(=O)(O)O)OC(F)(F)F,pdbbind_old
1038,2clh,P00929 P0A2K1,F19,c1ccc2cc(ccc2c1)S(=O)(=O)NCCOP(=O)(O)O,pdbbind_old
1039,2cli,P00929,F9F,c1cc(ccc1OC(F)(F)F)S(=O)(=O)NCCOP(=O)(O)O,pdbbind_new
1040,2clk,P00929 P0A2K1,G3H,C(C(C=O)O)OP(=O)(O)O,pdbbind_old
1041,2cn0,P28503 P00734,F25,c1cc(ccc1CN2C(C3C4CCCN4C(C3C2=O)c5ccc(cc5)C(N)N)C(F)F)F,pdbbind_old
1042,2csn,P40233,CKI,c1cc(c2ccncc2c1S(=O)(=O)NCCN)Cl,pdbbind_old
1043,2ctc,P00730,HFA,c1ccc(cc1)CC(C(=O)O)O,pdbbind_old
1044,2d0k,P0ABQ4,FOL,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)NCc2cnc3c(n2)C(=O)N=C(N3)N,pdbbind_old
1045,2d1n,P45452,FA4,[H]N=C(N)NCc1ccccc1CCCCCCCCCC(=O)NC(CCCCN)C(=O)NO,pdbbind_old
1046,2d1o,P08254,FA4,[H]N=C(N)NCc1ccccc1CCCCCCCCCC(=O)NC(CCCCN)C(=O)NO,pdbbind_old
1047,2d3u,Q99AU2,CCT,Cc1ccccc1S(=O)(=O)Nc2cc(sc2C(=O)O)c3ccc(cc3)C#N,pdbbind_old
1048,2d3z,Q99AU2,FIH,Cc1ccc(cc1)S(=O)(=O)Nc2cc(sc2C(=O)O)c3ccc(cc3)F,pdbbind_new
1049,2dcb,P07688,76V,CCC(C)C(C(=O)NC(C(C)CC)C(=O)O)NC(=O)C1C(O1)C(=O)OCC,dcoid
1050,2doo,P52699,C4H,CN(C)c1cccc2c1cccc2S(=O)(=O)NCCCCNC(=O)CCS,pdbbind_old
1051,2drc,P0ABQ4,MTX,CN(Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,pdbbind_old
1052,2dri,P02925,RIP,C1C(C(C(C(O1)O)O)O)O,pdbbind_new
1053,2dw7,Q89FH0,SRT,C(C(C(=O)O)O)(C(=O)O)O,pdbbind_old
1054,2e1w,P56658,FR6,CC(C(CCc1cccc2c1cccc2)n3cc(nc3)C(=O)N)O,pdbbind_new
1055,2e2p,Q96Y14,ADP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,pdbbind_old
1056,2e2r,P62508,2OH,CC(C)(c1ccc(cc1)O)c2ccc(cc2)O,pdbbind_old
1057,2e7f,Q46389,C2F,CN1C(CNC2=C1C(=O)NC(=N2)N)CNc3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,pdbbind_old
1058,2e91,Q12051,ZOL,c1cn(cn1)CC(O)(P(=O)(O)O)P(=O)(O)O,pdbbind_old
1059,2e92,Q12051,M0N,c1ccn2c(c1)ncc2CC(O)(P(=O)(O)O)P(=O)(O)O,pdbbind_old
1060,2e94,Q12051,364,c1ccc(cc1)c2cccc(c2)c3ccc[n+](c3)CC(O)(P(=O)(O)O)P(=O)(O)O,pdbbind_old
1061,2e9u,O14757,A25,c1cc2c(cc1Cl)NC(=O)Nc3cncc(n3)OCCCCCO2,pdbbind_old
1062,2ek9,A2V759,BES,CC(C)CC(C(=O)O)NC(=O)C(C(Cc1ccccc1)N)O,dcoid
1063,2epn,Q6ST21,NGT,CC1=NC2C(C(C(OC2S1)CO)O)O,pdbbind_old
1064,2erz,P05132 P61926,HFS,c1cc2c(ccnc2O)c(c1)S(=O)(=O)N3CCCNCC3,pdbbind_old
1065,2etm,Q05397,7PY,COc1cc(cc(c1OC)OC)Nc2ncc3ccn(c3n2)c4ccccn4,dcoid
1066,2ewa,P47811,SB2,CS(=O)c1ccc(cc1)c2[nH]c(c(n2)c3ccc(cc3)F)c4ccncc4,pdbbind_old
1067,2ewb,P00727,ZED,CC(CS)C(=O)N1CC(CC1C(=O)O)Sc2ccccc2,pdbbind_old
1068,2ews,Q6G7I0,ANP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N,pdbbind_old
1069,2exm,P24941,ZIP,CC(=CCNc1c2c([nH]cn2)ncn1)C,pdbbind_old
1070,2ez7,P00918,DHI,c1c([nH+]c[nH]1)CC(C(=O)O)N,pdbbind_old
1071,2f1g,P25774,GNF,COc1ccc(cc1)NCCNC(=O)C(CC2CCCCC2)Nc3nc4ccccc4o3,pdbbind_old
1072,2f2h,P31434,XTG,c1cc(ccc1[N+](=O)[O-])OC2C(C(C(C(O2)CSC3C(C(C(CO3)O)O)O)O)O)O,pdbbind_old
1073,2f34,P22756,UBA,CC1=CN(C(=O)N(C1=O)Cc2ccsc2C(=O)O)CC(C(=O)O)N,pdbbind_old
1074,2f35,P22756,UBC,c1ccc(c(c1)CN2C(=O)C=CN(C2=O)CC(C(=O)O)N)C(=O)O,pdbbind_new
1075,2f6t,P18031,1C2,CC(C)(C)OC(=O)N1Cc2cc(ccc2CC1C(=O)NC)NS(=O)(=O)O,pdbbind_old
1076,2f7d,P43236,NOQ,COc1ccc(cc1)S(=O)(=O)CC2CCCCC2C(=O)NCCN,dcoid
1077,2f7e,P00517,2EA,c1ccc2c(c1)C(C=N2)CC(COc3cc(cnc3)c4ccc5cnccc5c4)N,dcoid
1078,2f7i,P02766,26C,c1cc(c(c(c1)F)c2ccc(cc2)C(=O)O)F,pdbbind_old
1079,2f7o,Q24451,MSN,CSC1C(C(C(C1O)O)O)N,pdbbind_old
1080,2f7p,Q24451,2SK,CSC1C(C(C(C1O)O)O)NCc2ccccc2,pdbbind_old
1081,2f7x,P00517,4EA,c1ccc2c(c1)c(c[nH]2)CC(COc3cc(cnc3)C=Cc4ccncc4)N,dcoid
1082,2f80,P04587,017,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)N,pdbbind_old
1083,2f81,P04587,017,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)N,pdbbind_old
1084,2f8g,P04587,017,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)N,pdbbind_old
1085,2f94,P14324,BFQ,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,pdbbind_old
1086,2f9k,P14324,ZOL,c1cn(cn1)CC(O)(P(=O)(O)O)P(=O)(O)O,pdbbind_old
1087,2fdp,P56817,FRP,CCCN(CCC)C(=O)c1cccc(c1)C(=O)NC(Cc2ccccc2)C(CC(C)C(=O)Nc3ccc(cc3)F)N,pdbbind_old
1088,2fl2,P52732,N4T,c1ccc(cc1)C2C=C(CN2C(=O)C(C3CC3)N)c4cc(ccc4F)F,dcoid
1089,2fl6,P52732,N5T,CN(C)C(=O)N1CC(=CC1c2ccccc2)c3cc(ccc3F)F,dcoid
1090,2flb,P08709,6NH,[H]N=C(c1ccc2c(c1)nc([nH]2)c3c(c([nH]n3)c4ccccc4)O)N,dcoid
1091,2fle,Q9J2R0,AI,CC(C)C(C(=O)NC(Cc1ccccc1)C(C(C(CC2CCCCC2)NC(=O)C(C(C)C)NC(=O)N(C)Cc3ccccn3)O)O)NC(=O)N(C)Cc4ccccn4,pdbbind_old
1092,2flr,P08709 P13726,7NH,c1cc(cc(c1)c2cccc(c2O)c3cc4cnccc4[nH]3)CNC(=O)N,pdbbind_old
1093,2fmb,P32542 Q66729,LP1,CCC(C(=O)NC(Cc1cccc2c1cccc2)C(=O)N)NC(=O)CC(C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(Cc3cccc4c3cccc4)NC(=O)C)O,pdbbind_old
1094,2fme,P52732,3QC,Cc1ccc2c(c1C)CN(CC2c3cccc(c3)O)C(=O)N(C)C,dcoid
1095,2fpz,P20231,270,C1=CC2=NC(N=C2C=C1)N,pdbbind_old
1096,2fqo,O34667,HYI,C(CSCC(C(C(=O)NO)O)O)C(C(=O)O)N,pdbbind_old
1097,2fqt,O34667,H1D,C(CSCC(C(C(=O)NO)O)O)C(C(=O)O)N,pdbbind_old
1098,2fqw,P29724,NOS,c1nc2c(n1C3C(C(C(O3)CO)O)O)N=CNC2=O,pdbbind_old
1099,2fqx,P29724,GMP,c1nc2c(n1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N,pdbbind_new
1100,2fqy,P29724,ADN,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CO)O)O)N,pdbbind_old
1101,2fu8,P52700,MCO,CC(CS)C(=O)N1CCCC1C(=O)O,pdbbind_old
1102,2fvd,P24941,LIA,COc1ccc(c(c1C(=O)c2cnc(nc2N)NC3CCN(CC3)S(=O)(=O)C)F)F,pdbbind_old
1103,2fw6,Q2QJL3,CIT,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,pdbbind_old
1104,2fx6,P00760,270,C1=CC2=NC(N=C2C=C1)N,pdbbind_old
1105,2fxs,P02829,RDA,COc1cc(c(cc1O)NC(=O)CCc2c(c(cc(c2Cl)O)O)C(=O)OC)O,pdbbind_old
1106,2fxu,P68135,BID,CC=CC(=O)CC1CCC(C(O1)CC(=O)NCC(C(C)C(=O)NCCCC2C(CCC3(O2)CCCC(O3)CCC(C)C=C(C)C(C)O)C)O)C,pdbbind_old
1107,2fxv,P42085,5GP,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N,pdbbind_old
1108,2fyu,P31800,FDN,CC1(C(=O)N(C(=O)O1)Nc2ccccc2)c3ccc(cc3F)F,dcoid
1109,2fzc,P0A786 P0A7F3,EOP,C(CNC(=O)CP(=O)(O)O)NC(=O)CP(=O)(O)O,pdbbind_old
1110,2fzg,P0A786 P0A7F3,EOB,c1cc(cc(c1)NC(=O)CP(=O)(O)O)NC(=O)CP(=O)(O)O,pdbbind_old
1111,2fzh,P16184,DH1,COc1ccc(cc1Cc2cnc(nc2N)N)OCCCCC(=O)O,dcoid
1112,2fzi,P16184,DH3,COc1cc(cc(c1OC)C#CCCCC(=O)O)Cc2cnc(nc2N)N,dcoid
1113,2fzk,P0A786 P0A7F3,EOZ,c1c(cc(cc1NC(=O)CP(=O)(O)O)NC(=O)CP(=O)(O)O)C(=O)O,pdbbind_old
1114,2g21,P00797,L1B,CCc1c(c(nc(n1)N)N)c2ccc3ccc[n+](c3c2)CCCOC,dcoid
1115,2g24,P00797,7IG,CCc1c(c(nc(n1)N)N)c2ccc(cc2)NCc3cc(cc(c3)F)F,dcoid
1116,2g5t,P27487,ACF,c1cc(c(cc1C(=O)O)OCC2CCC(N2)C(=O)N3CCCC3CN)Cl,dcoid
1117,2g5u,P02766,PCQ,c1c(cc(c(c1Cl)O)Cl)c2cc(c(c(c2)Cl)O)Cl,pdbbind_old
1118,2g94,P56817,ZPQ,Cc1cc(n(n1)COC(=O)NC(CS(=O)(=O)C)C(=O)NC(CC(C)C)C(CC(C)C(=O)NC(C(C)C)C(=O)NCC(C)C)O)C,pdbbind_old
1119,2gfk,P52700,VII,c1ccc(cc1)c2c(c(c(o2)c3ccccc3)C(=O)O)C(=O)O,dcoid
1120,2gfs,Q16539,PQB,c1cc(cc(c1)OCC(CO)O)C(=O)c2cnn(c2N)c3ccc(cc3)F,dcoid
1121,2gj4,P00489,2TH,c1ccc2c(c1)CC(C2O)NC(=O)c3cc4cc(sc4[nH]3)Cl,dcoid
1122,2gj5,P02754,VD3,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,pdbbind_old
1123,2gkl,P26918,PD2,c1cnc(cc1C(=O)O)C(=O)O,pdbbind_old
1124,2gl0,Q8ZVF7,ADN,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CO)O)O)N,pdbbind_old
1125,2glp,O25928,BDE,c1cc(cnc1)C(=O)NN=Cc2cc(c(c(c2O)Br)O)Br,pdbbind_old
1126,2gm9,P00489,3TH,c1ccc2c(c1)CC(C(=O)N2)NC(=O)c3cc4cc(sc4[nH]3)Cl,dcoid
1127,2gss,P09211,EAA,CCC(=C)C(=O)c1ccc(c(c1Cl)Cl)OCC(=O)O,pdbbind_old
1128,2gst,P04905,GPS,c1ccc2c(c1)-c3ccccc3C(C2O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,pdbbind_old
1129,2gsu,Q8PIS1,AMP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)O)O)O)N,pdbbind_old
1130,2gv6,Q9Y5Y6,730,[H]N=C(c1cccc(c1)CC(C(=O)N2CCC(CC2)CCNC(=N[H])N)NS(=O)(=O)c3ccc4ccccc4c3)N,pdbbind_old
1131,2gv7,Q9Y5Y6,672,[H]N=C(c1cccc(c1)CC(C(=O)N2CCN(CC2)C(=O)C3CCN(CC3)C(=N[H])N)NS(=O)(=O)c4c(cc(cc4C(C)C)C(C)C)C(C)C)N,pdbbind_old
1132,2gvj,P43490,DGB,c1ccc(cc1)C(=O)N2CCC(CC2)CCCCNC(=O)C=Cc3cccnc3,pdbbind_old
1133,2gvv,Q7SIG4,DI9,C1CCC(C1)OP(=O)(N)OC2CCCC2,pdbbind_old
1134,2gyi,P15587,HYA,C(C(C(C(=NO)O)O)O)O,pdbbind_old
1135,2gz2,A0A0H2UPS5,A2P,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)O)O)OP(=O)(O)O)N,pdbbind_old
1136,2gzl,P62617,2AA,CN(C)c1cccc2c1cccc2S(=O)(=O)NCCOP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=CC(=NC4=O)N)O)O,pdbbind_new
1137,2h15,P00918,B19,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)CNS(=O)(=O)N)C,pdbbind_old
1138,2h21,Q43088,SAM,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)n2cnc3c2ncnc3N)O)O,pdbbind_old
1139,2h3e,P0A786 P0A7F3,6PR,C(C(C(=O)N)NC(=O)CP(=O)(O)O)C(=O)O,pdbbind_old
1140,2h4g,P18031,694,c1cc(ccc1c2c(c(c(s2)C(=O)O)OCC(=O)O)Br)O,pdbbind_old
1141,2h4k,P18031,509,c1ccc(cc1)c2c(c(c(s2)C(=O)O)OCC(=O)O)Br,pdbbind_old
1142,2h4n,P00918,AZM,CC(=O)Nc1nnc(s1)S(=O)(=O)N,pdbbind_new
1143,2h6b,Q8RPJ2,3C4,c1cc(c(cc1CC(=O)O)Cl)O,pdbbind_old
1144,2h8p,Q569B4,B3H,CCCCCCCCC(=O)OCC(CO)OC(=O)CCC,dcoid
1145,2ha2,P21836,SCK,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,pdbbind_old
1146,2ha3,P21836,CHT,C[N+](C)(C)CCO,pdbbind_old
1147,2ha6,P21836,SCK,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,pdbbind_old
1148,2hah,Q66972 P16088,3TL,CC(C)C(C(=O)NC(Cc1ccccc1)C(C(C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)OCc3ccccc3)O)O)NC(=O)C(C)NC(=O)OCc4ccccc4,pdbbind_old
1149,2haw,P37487,2PN,N(P(=O)(O)O)P(=O)(O)O,pdbbind_old
1150,2hb1,P18031,512,c1c(c(c(s1)C(=O)O)OCC(=O)O)Br,pdbbind_old
1151,2hb3,Q7SSI0 P03366,GRL,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2CC3CCOC3C2)O)S(=O)(=O)c4ccc(cc4)CO,pdbbind_old
1152,2hha,P27487,3TP,CC(c1nc(no1)c2ccc(cc2)S(=O)(=O)C)C(C(=O)N3CCCC3)N,dcoid
1153,2hhn,P25774,GNQ,CC(CNc1ccc(cc1)OC(F)(F)F)NC(=O)C(CS(=O)(=O)Cc2ccccc2)NC(=O)N3CCOCC3,pdbbind_old
1154,2hjb,P84887 P84888,PZM,COc1ccc(cc1)CN,pdbbind_old
1155,2hl4,P00918,BO1,c1cc(ccc1NC2C(C(C(C(O2)CO)O)O)O)S(=O)(=O)N,pdbbind_old
1156,2hmu,O32080,ATP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,pdbbind_old
1157,2hmv,O32080,ADP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,pdbbind_old
1158,2hnc,P00918,1SA,c1(nnc(s1)S(=O)(=O)N)N,pdbbind_old
1159,2hnx,P15090,PLM,CCCCCCCCCCCCCCCC(=O)O,pdbbind_old
1160,2hoc,P00918,1CN,c1c(cc(c(c1F)N)Cl)S(=O)(=O)Nc2nnc(s2)S(=O)(=O)N,pdbbind_old
1161,2hs1,Q7SSI0 P03366,017,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)N,pdbbind_old
1162,2hu6,P39900,37A,c1ccc(cc1)c2ccc(cc2)CNC(=O)C3C4CN(CC(O4)O3)C(=O)NO,pdbbind_old
1163,2hwh,P26663,RNA,Cc1ccc(cc1)S(=O)(=O)NC2=NC(=O)C(=Cc3ccc(o3)C)S2,dcoid
1164,2hwp,P00523,DJK,C=CC(=O)Nc1ccc2c(c1)c(ncn2)Nc3cccc(c3)Br,dcoid
1165,2hxl,O14757,422,c1cc2c(cc1CN3CCC(CC3)CN)cc([nH]2)c4c5ccc(cc5[nH]n4)C#N,dcoid
1166,2hxm,P13051,302,c1cc(ccc1C=NOCCON=CC2=CC(=O)NC(=O)N2)C(=O)O,pdbbind_old
1167,2hxq,O14757,373,c1ccc2c(c1)C=C(C(=O)N2)c3cc4cc(ccc4[nH]3)CN5CCC(CC5)CN,dcoid
1168,2hxz,P25774,H7J,CC=CCC(C(=O)C)n1cc(nn1)C(C)(C(C)C)NC(=O)c2ccccc2,dcoid
1169,2hzl,Q3J1R2,PYR,CC(=O)C(=O)O,pdbbind_old
1170,2hzy,P35505,DHJ,C(CP(=O)(CC(=O)CC(=O)O)O)C(=O)O,pdbbind_old
1171,2i0a,O38723,MUI,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)C2CN(C(=O)O2)c3ccc(cc3)C(=O)C)O)S(=O)(=O)c4ccc(cc4)OC,pdbbind_old
1172,2i19,Q86C09,1BY,c1ccnc(c1)NCC(P(=O)(O)O)P(=O)(O)O,pdbbind_old
1173,2i2c,Q8Y8D7,DTA,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CSSCC4C(C(C(O4)n5cnc6c5ncnc6N)O)O)O)O)N,pdbbind_old
1174,2i3i,Q96CA5,618,Cc1cc(n(n1)c2ccccc2)NC(=O)C3C(SC4N3C(=O)C(C=CC4)NC(=O)C(C)NC)(C)C,pdbbind_old
1175,2i4d,Q5RZ08 P03366,QFI,CC(C)CN(CC(C(Cc1ccc(cc1)OCP(=O)(O)O)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)OC,pdbbind_old
1176,2i4j,P37231,DRJ,CCCCCCCN(CCc1ccc(cc1)OC(C)(CC)C(=O)O)c2nc3ccccc3o2,pdbbind_old
1177,2i4u,Q7SSI0 P03366,DJR,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)OC,pdbbind_old
1178,2i4v,Q903J0 P03366,DJR,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)OC,pdbbind_old
1179,2i4w,O92139 P03366,KGQ,CCOP(=O)(COc1ccc(cc1)CC(C(CN(CC(C)C)S(=O)(=O)c2ccc(cc2)OC)O)NC(=O)OC3COC4C3CCO4)OCC,pdbbind_old
1180,2i4x,Q903J0 P03366,KGQ,CCOP(=O)(COc1ccc(cc1)CC(C(CN(CC(C)C)S(=O)(=O)c2ccc(cc2)OC)O)NC(=O)OC3COC4C3CCO4)OCC,pdbbind_old
1181,2i4z,P37231,DRH,CCCCCCCN(CCc1ccc(cc1)OC(C)(CC)C(=O)O)c2nc3ccccc3o2,pdbbind_old
1182,2i6b,P55263,89I,CN(C)c1ccc(cc1)c2c(ncnc2N)C#Cc3ccc(nc3)N4CCOCC4,pdbbind_old
1183,2i80,Q5HEB7,G1L,CC(C)(CCl)C(=O)Nc1ccc(cc1)C(F)(F)F,pdbbind_old
1184,2idw,Q7SSI0 P03366,017,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)N,pdbbind_old
1185,2ihj,Q15KI8,CSF,CC(=O)NC1C(C(C(OC1C(C(CO)O)O)(C(=O)O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)F)O,pdbbind_old
1186,2ihq,P15207,LG7,c1ccc2c(c1)c(ccc2N3C(=O)C4C(CCN4C3=O)O)C#N,pdbbind_old
1187,2ijn,Q99AU2,221,c1c(cc(cc1C(F)(F)F)NC(C(C#N)C(=O)N)S)C(F)(F)F,dcoid
1188,2ikj,P15121,393,c1cc(cc(c1)[N+](=O)[O-])CNC(=O)c2ccc(cc2OCC(=O)O)Cl,dcoid
1189,2iko,P00797,7IG,CCc1c(c(nc(n1)N)N)c2ccc(cc2)NCc3cc(cc(c3)F)F,pdbbind_old
1190,2in6,P30291,839,c1ccc(cc1)c2cc3c(c4cc(ccc4n3CCC(=O)O)O)c5c2C(=O)NC5=O,dcoid
1191,2isw,O97447,PGH,C(C(=O)NO)OP(=O)(O)O,pdbbind_old
1192,2iuz,Q873X9,D1H,Cn1cnc2c1C(=O)N(C(=O)N2C)CCN3C(=O)c4c(ncn4C)N(C3=O)C,pdbbind_old
1193,2iwx,P02829,M1S,c1c(c2c(c(c1O)Cl)CC(=O)CCCCCC=CCCOC2=O)O,pdbbind_old
1194,2izl,P22629,IMI,C1C2C(C(S1)CCCCC(=O)O)NC(=N)N2,pdbbind_old
1195,2izu,Q9Y6M4,P01,CC(C)C(CO)Nc1nc(c2c(n1)n(cn2)C(C)C)Nc3cccc(c3)Cl,dcoid
1196,2j27,P04789,PGA,C(C(=O)O)OP(=O)(O)O,pdbbind_old
1197,2j2u,P00742,GSQ,CC(C(=O)N1CCOCC1)N2CCC(C2=O)NS(=O)(=O)c3cc4cc(ccc4[nH]3)Cl,pdbbind_old
1198,2j34,P00742,GS6,CC(C(=O)N1CCOCC1)N2CCC(C2=O)NS(=O)(=O)c3cc4ccc(cc4s3)Cl,pdbbind_old
1199,2j47,Q89ZI2,GDV,CC(=O)NC1c2[nH]c(c[n+]2C(C(C1O)O)CO)C(=O)Nc3ccccc3,pdbbind_old
1200,2j4g,Q89ZI2,NB1,CCCC1=NC2C(C(C(OC2S1)CO)O)O,pdbbind_old
1201,2j4i,P00742,GSJ,CC(C)N(CCNS(=O)(=O)C)C(=O)C(C)N1CCC(C1=O)NS(=O)(=O)c2ccc3cc(ccc3c2)Cl,pdbbind_old
1202,2j62,Q0TR53,GSZ,CC(C)C(=O)NC1c2[nH]c(c[n+]2C(C(C1O)O)CO)CCc3ccccc3,pdbbind_old
1203,2j75,Q08638,NOY,C1C(C(C(C(N1)O)O)O)CO,pdbbind_old
1204,2j77,Q08638,NOJ,C1C(C(C(C(N1)CO)O)O)O,pdbbind_old
1205,2j78,Q08638,GOX,C(C1C(C(C(C(=NO)N1)O)O)O)O,pdbbind_old
1206,2j79,Q08638,GTL,C(C1C(C(C(C(=NO)N1)O)O)O)O,pdbbind_old
1207,2j7b,Q08638,NTZ,C(C1C(C(C(c2n1nnn2)O)O)O)O,pdbbind_old
1208,2j7d,Q08638,GI1,COC(c1c[n+]2c([nH]1)C(C(C(C2CO)O)O)O)O,pdbbind_new
1209,2j7e,Q08638,GI2,COC(=O)Cc1c[n+]2c([nH]1)C(C(C(C2CO)O)O)O,pdbbind_new
1210,2j7f,Q08638,GI3,c1c([nH]c2[n+]1C(C(C(C2O)O)O)CO)C(=O)O,pdbbind_old
1211,2j7g,Q08638,GI4,c1c([nH]c2[n+]1C(C(C(C2O)O)O)CO)CC(=O)O,pdbbind_new
1212,2j7h,Q08638,AZF,C1C(C(C(NN1)CO)O)O,pdbbind_old
1213,2j94,P00742,G15,CC(C(=O)N1CCOCC1)N2CCC(C2=O)NS(=O)(=O)c3nc([nH]n3)c4ccc(s4)Cl,pdbbind_old
1214,2j95,P00742,GSX,CC(C(=O)N1CCOCC1)N2CCC(C2=O)NS(=O)(=O)c3ccc(s3)c4ccc(s4)Cl,pdbbind_old
1215,2jav,P51955,5Z5,Cc1c([nH]c(c1C(=O)NC)C)C=C2c3cc(ccc3NC2=O)Cl,dcoid
1216,2jc6,Q8IU85,QPP,Cc1cc(n[nH]1)Nc2c3ccccc3nc(n2)c4ccccc4,dcoid
1217,2jdm,Q9HYN5,MFU,CC1C(C(C(C(O1)OC)O)O)O,pdbbind_old
1218,2jdp,Q9HYN5,MFU,CC1C(C(C(C(O1)OC)O)O)O,pdbbind_old
1219,2jdr,P31751,L20,Cc1c2cc(ccc2[nH]n1)c3cc(cnc3)OCC(Cc4c[nH]c5c4cccc5)N,dcoid
1220,2jds,P00517 P61925,L20,Cc1c2cc(ccc2[nH]n1)c3cc(cnc3)OCC(Cc4c[nH]c5c4cccc5)N,pdbbind_old
1221,2jdu,Q9HYN5,MFU,CC1C(C(C(C(O1)OC)O)O)O,pdbbind_old
1222,2jew,P09955,720,CCCn1cc(nc1)CC(CCCN)C(=O)O,pdbbind_old
1223,2jf4,P13482,VDM,C1C(C(C(C(C1NC2C=C(C(C(C2O)O)O)CO)O)O)O)CO,pdbbind_old
1224,2jfz,Q9ZLT0,003,CC(C)CN1c2c(c(n(n2)Cc3cccc4c3cccc4)c5ccncc5)C(=O)N(C1=O)C,pdbbind_old
1225,2jg0,P13482,TTZ,C(C1C(C(C(C(O1)NC2=NC3C(S2)C(C(C3(CO)O)O)O)O)O)O)O,pdbbind_old
